State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Haryana,Bhiwani,2023-04-15,2023,04,10.05971423,NRSC VIC MODEL
Haryana,Bhiwani,2023-04-20,2023,04,8.5921816406,NRSC VIC MODEL
Haryana,Bhiwani,2023-04-29,2023,04,7.4942550012,NRSC VIC MODEL
Haryana,Bhiwani,2023-04-30,2023,04,7.3861965885,NRSC VIC MODEL
Haryana,Charki Dadri,2023-04-11,2023,04,9.6046417033,NRSC VIC MODEL
Haryana,Charki Dadri,2023-04-13,2023,04,8.8686761069,NRSC VIC MODEL
Haryana,Charki Dadri,2023-04-20,2023,04,6.538252202,NRSC VIC MODEL
Haryana,Faridabad,2023-04-04,2023,04,15.6515330454,NRSC VIC MODEL
Haryana,Faridabad,2023-04-06,2023,04,13.8718830985,NRSC VIC MODEL
Haryana,Faridabad,2023-04-09,2023,04,12.021360261,NRSC VIC MODEL
Haryana,Faridabad,2023-04-12,2023,04,10.533620656,NRSC VIC MODEL
Haryana,Faridabad,2023-04-13,2023,04,10.1183968126,NRSC VIC MODEL
Haryana,Faridabad,2023-04-16,2023,04,9.007095224,NRSC VIC MODEL
Haryana,Faridabad,2023-04-17,2023,04,8.6939163422,NRSC VIC MODEL
Haryana,Faridabad,2023-04-19,2023,04,8.1570659775,NRSC VIC MODEL
Haryana,Faridabad,2023-04-22,2023,04,7.8785443985,NRSC VIC MODEL
Haryana,Faridabad,2023-04-23,2023,04,7.6941409642,NRSC VIC MODEL
Haryana,Faridabad,2023-04-24,2023,04,7.4790852003,NRSC VIC MODEL
Haryana,Faridabad,2023-04-28,2023,04,6.751477343,NRSC VIC MODEL
Haryana,Fatehabad,2023-04-05,2023,04,12.6396087044,NRSC VIC MODEL
Haryana,Fatehabad,2023-04-08,2023,04,13.6788817814,NRSC VIC MODEL
Haryana,Fatehabad,2023-04-18,2023,04,11.3837126947,NRSC VIC MODEL
Haryana,Gurugram,2023-04-03,2023,04,16.8853971821,NRSC VIC MODEL
Haryana,Gurugram,2023-04-05,2023,04,16.2191859592,NRSC VIC MODEL
Haryana,Gurugram,2023-04-11,2023,04,12.3414397044,NRSC VIC MODEL
Haryana,Gurugram,2023-04-13,2023,04,11.465943861,NRSC VIC MODEL
Haryana,Gurugram,2023-04-16,2023,04,10.2056081403,NRSC VIC MODEL
Haryana,Gurugram,2023-04-19,2023,04,9.2388886227,NRSC VIC MODEL
Haryana,Gurugram,2023-04-20,2023,04,9.0114516669,NRSC VIC MODEL
Haryana,Hisar,2023-04-03,2023,04,12.9111316563,NRSC VIC MODEL
Haryana,Hisar,2023-04-06,2023,04,13.3508143332,NRSC VIC MODEL
Haryana,Hisar,2023-04-10,2023,04,11.594877666,NRSC VIC MODEL
Haryana,Hisar,2023-04-15,2023,04,10.167421319,NRSC VIC MODEL
Haryana,Hisar,2023-04-24,2023,04,9.4905722723,NRSC VIC MODEL
Haryana,Hisar,2023-04-30,2023,04,9.295288061,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-02,2023,04,17.4852893029,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-03,2023,04,16.6327838842,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-04,2023,04,16.4435207987,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-07,2023,04,14.42146616,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-08,2023,04,13.8247884237,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-12,2023,04,11.767710839,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-14,2023,04,10.963988604,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-23,2023,04,8.8244268835,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-25,2023,04,8.4303899502,NRSC VIC MODEL
Haryana,Jhajjar,2023-04-28,2023,04,7.9306253093,NRSC VIC MODEL
Haryana,Jind,2023-04-07,2023,04,14.142152202,NRSC VIC MODEL
Haryana,Jind,2023-04-09,2023,04,13.2854114052,NRSC VIC MODEL
Haryana,Jind,2023-04-12,2023,04,12.2350984477,NRSC VIC MODEL
Haryana,Jind,2023-04-13,2023,04,11.9365969919,NRSC VIC MODEL
Haryana,Jind,2023-04-17,2023,04,11.0562494539,NRSC VIC MODEL
Haryana,Jind,2023-04-21,2023,04,10.5228524492,NRSC VIC MODEL
Haryana,Kaithal,2023-04-01,2023,04,17.1255799589,NRSC VIC MODEL
Haryana,Kaithal,2023-04-03,2023,04,17.0794400992,NRSC VIC MODEL
Haryana,Kaithal,2023-04-04,2023,04,17.7442657002,NRSC VIC MODEL
Haryana,Kaithal,2023-04-07,2023,04,16.013933946,NRSC VIC MODEL
Haryana,Kaithal,2023-04-09,2023,04,14.9419489127,NRSC VIC MODEL
Haryana,Kaithal,2023-04-24,2023,04,11.7404871299,NRSC VIC MODEL
Haryana,Kaithal,2023-04-27,2023,04,11.07452432,NRSC VIC MODEL
Haryana,Kaithal,2023-04-28,2023,04,11.566849139,NRSC VIC MODEL
Haryana,Karnal,2023-04-03,2023,04,18.0390236413,NRSC VIC MODEL
Haryana,Karnal,2023-04-04,2023,04,18.4775357468,NRSC VIC MODEL
Haryana,Ambala,2022-08-02,2022,08,19.7093741139,NRSC VIC MODEL
Haryana,Ambala,2022-08-16,2022,08,18.3285052293,NRSC VIC MODEL
Haryana,Ambala,2022-08-30,2022,08,13.2230283832,NRSC VIC MODEL
Haryana,Bhiwani,2022-08-04,2022,08,17.3662449293,NRSC VIC MODEL
Haryana,Bhiwani,2022-08-17,2022,08,18.3358978076,NRSC VIC MODEL
Haryana,Bhiwani,2022-08-18,2022,08,17.177563588,NRSC VIC MODEL
Haryana,Bhiwani,2022-08-21,2022,08,18.9686708685,NRSC VIC MODEL
Haryana,Bhiwani,2022-08-27,2022,08,12.1470686312,NRSC VIC MODEL
Haryana,Bhiwani,2022-08-28,2022,08,11.5757262651,NRSC VIC MODEL
Haryana,Bhiwani,2022-08-30,2022,08,10.574844541,NRSC VIC MODEL
Haryana,Bhiwani,2022-08-31,2022,08,10.333924797,NRSC VIC MODEL
Haryana,Bhiwani,2022-08-24,2022,08,14.47115022,NRSC VIC MODEL
Haryana,Charki Dadri,2022-08-07,2022,08,16.9977519143,NRSC VIC MODEL
Haryana,Charki Dadri,2022-08-10,2022,08,14.0550293241,NRSC VIC MODEL
Haryana,Charki Dadri,2022-08-12,2022,08,13.3217937618,NRSC VIC MODEL
Haryana,Charki Dadri,2022-08-13,2022,08,12.7973040335,NRSC VIC MODEL
Haryana,Charki Dadri,2022-08-26,2022,08,8.9605183083,NRSC VIC MODEL
Haryana,Charki Dadri,2022-08-28,2022,08,8.2141598019,NRSC VIC MODEL
Haryana,Faridabad,2022-08-03,2022,08,15.8135517453,NRSC VIC MODEL
Haryana,Faridabad,2022-08-11,2022,08,16.7960961109,NRSC VIC MODEL
Haryana,Faridabad,2022-08-15,2022,08,15.2822727847,NRSC VIC MODEL
Haryana,Faridabad,2022-08-17,2022,08,14.417408749,NRSC VIC MODEL
Haryana,Faridabad,2022-12-23,2022,12,6.4763241568,NRSC VIC MODEL
Haryana,Fatehabad,2022-12-06,2022,12,9.5834933923,NRSC VIC MODEL
Haryana,Fatehabad,2022-12-08,2022,12,9.525048929,NRSC VIC MODEL
Haryana,Fatehabad,2022-12-11,2022,12,9.4364802405,NRSC VIC MODEL
Haryana,Fatehabad,2022-12-15,2022,12,9.3360998468,NRSC VIC MODEL
Haryana,Fatehabad,2022-12-18,2022,12,9.2691917465,NRSC VIC MODEL
Haryana,Fatehabad,2022-12-26,2022,12,9.1687974776,NRSC VIC MODEL
Haryana,Fatehabad,2022-12-27,2022,12,9.1555092464,NRSC VIC MODEL
Haryana,Fatehabad,2022-12-29,2022,12,9.1349410562,NRSC VIC MODEL
Haryana,Gurugram,2022-12-02,2022,12,7.7902178993,NRSC VIC MODEL
Haryana,Gurugram,2022-12-08,2022,12,7.5510155913,NRSC VIC MODEL
Haryana,Gurugram,2022-12-10,2022,12,7.4796719069,NRSC VIC MODEL
Haryana,Gurugram,2022-12-11,2022,12,7.4409761937,NRSC VIC MODEL
Haryana,Gurugram,2022-12-15,2022,12,7.3204278135,NRSC VIC MODEL
Haryana,Gurugram,2022-12-17,2022,12,7.2580515927,NRSC VIC MODEL
Haryana,Gurugram,2022-12-18,2022,12,7.2282336429,NRSC VIC MODEL
Haryana,Gurugram,2022-12-23,2022,12,7.1098949792,NRSC VIC MODEL
Haryana,Gurugram,2022-12-24,2022,12,7.0828225025,NRSC VIC MODEL
Haryana,Gurugram,2022-12-31,2022,12,6.9338290492,NRSC VIC MODEL
Haryana,Hisar,2022-12-01,2022,12,8.6083287059,NRSC VIC MODEL
Haryana,Hisar,2022-12-04,2022,12,8.5907420687,NRSC VIC MODEL
Haryana,Hisar,2022-12-08,2022,12,8.4631919971,NRSC VIC MODEL
Haryana,Hisar,2022-12-11,2022,12,8.3746695761,NRSC VIC MODEL
Haryana,Hisar,2022-12-13,2022,12,8.3219490754,NRSC VIC MODEL
Haryana,Hisar,2022-12-17,2022,12,8.2254785133,NRSC VIC MODEL
Haryana,Hisar,2022-12-18,2022,12,8.2048824068,NRSC VIC MODEL
Haryana,Hisar,2022-12-20,2022,12,8.1639865899,NRSC VIC MODEL
Haryana,Hisar,2022-12-24,2022,12,8.1068085251,NRSC VIC MODEL
Haryana,Hisar,2022-12-27,2022,12,8.063564707,NRSC VIC MODEL
Haryana,Hisar,2022-12-29,2022,12,8.0252815325,NRSC VIC MODEL
Haryana,Jhajjar,2022-12-08,2022,12,8.7728326494,NRSC VIC MODEL
Haryana,Jhajjar,2022-12-11,2022,12,8.6720480407,NRSC VIC MODEL
Haryana,Jhajjar,2022-12-13,2022,12,8.6079391239,NRSC VIC MODEL
Haryana,Jhajjar,2022-12-19,2022,12,8.4541497117,NRSC VIC MODEL
Haryana,Jhajjar,2022-12-30,2022,12,8.2295374229,NRSC VIC MODEL
Haryana,Jind,2022-12-02,2022,12,9.451538689,NRSC VIC MODEL
Haryana,Jind,2022-12-07,2022,12,9.3376219568,NRSC VIC MODEL
Haryana,Jind,2022-12-12,2022,12,9.2194738466,NRSC VIC MODEL
Haryana,Jind,2022-12-15,2022,12,9.1598367435,NRSC VIC MODEL
Haryana,Jind,2022-12-19,2022,12,9.0851467417,NRSC VIC MODEL
Haryana,Jind,2022-12-20,2022,12,9.0756396789,NRSC VIC MODEL
Haryana,Jind,2022-12-28,2022,12,8.9801295611,NRSC VIC MODEL
Haryana,Jind,2022-12-29,2022,12,8.9600980838,NRSC VIC MODEL
Haryana,Kaithal,2022-12-05,2022,12,9.8135964665,NRSC VIC MODEL
Haryana,Kaithal,2022-12-12,2022,12,9.6558977913,NRSC VIC MODEL
Haryana,Kaithal,2022-12-15,2022,12,9.5973052749,NRSC VIC MODEL
Haryana,Kaithal,2022-12-23,2022,12,9.5044294758,NRSC VIC MODEL
Haryana,Kaithal,2022-12-31,2022,12,9.5988952923,NRSC VIC MODEL
Haryana,Karnal,2022-12-02,2022,12,9.4901661992,NRSC VIC MODEL
Haryana,Karnal,2022-12-04,2022,12,9.4376438355,NRSC VIC MODEL
Haryana,Karnal,2022-12-21,2022,12,9.0238681975,NRSC VIC MODEL
Haryana,Karnal,2022-12-26,2022,12,8.9477807331,NRSC VIC MODEL
Haryana,Karnal,2022-12-27,2022,12,8.9293781013,NRSC VIC MODEL
Haryana,Karnal,2022-12-29,2022,12,8.8880309536,NRSC VIC MODEL
Haryana,Karnal,2022-12-31,2022,12,8.9350712727,NRSC VIC MODEL
Haryana,Kurukshetra,2022-12-04,2022,12,9.6399219457,NRSC VIC MODEL
Haryana,Kurukshetra,2022-12-07,2022,12,9.5364328216,NRSC VIC MODEL
Haryana,Kurukshetra,2022-12-13,2022,12,9.3401177761,NRSC VIC MODEL
Haryana,Kurukshetra,2022-12-16,2022,12,9.2623961077,NRSC VIC MODEL
Haryana,Kurukshetra,2022-12-20,2022,12,9.1688152938,NRSC VIC MODEL
Haryana,Kurukshetra,2022-12-23,2022,12,9.1320407252,NRSC VIC MODEL
Haryana,Mahendragarh,2022-12-17,2022,12,6.0453270782,NRSC VIC MODEL
Haryana,Mahendragarh,2022-12-26,2022,12,5.835601636,NRSC VIC MODEL
Haryana,Mahendragarh,2022-12-29,2022,12,5.7695870723,NRSC VIC MODEL
Haryana,Mahendragarh,2022-12-30,2022,12,5.7442748047,NRSC VIC MODEL
Haryana,Nuh,2022-12-05,2022,12,8.6518535772,NRSC VIC MODEL
Haryana,Nuh,2022-12-08,2022,12,8.5506356866,NRSC VIC MODEL
Haryana,Nuh,2022-12-10,2022,12,8.4862613883,NRSC VIC MODEL
Haryana,Nuh,2022-12-11,2022,12,8.4531936575,NRSC VIC MODEL
Haryana,Nuh,2022-12-16,2022,12,8.3102648918,NRSC VIC MODEL
Haryana,Nuh,2022-12-20,2022,12,8.2277631523,NRSC VIC MODEL
Haryana,Nuh,2022-12-31,2022,12,8.0107596208,NRSC VIC MODEL
Haryana,Palwal,2022-12-08,2022,12,10.145363291,NRSC VIC MODEL
Haryana,Palwal,2022-12-24,2022,12,9.751993251,NRSC VIC MODEL
Haryana,Panchkula,2022-12-06,2022,12,7.8953206999,NRSC VIC MODEL
Haryana,Panchkula,2022-12-31,2022,12,7.209042565,NRSC VIC MODEL
Haryana,Panipat,2022-12-03,2022,12,8.657701393,NRSC VIC MODEL
Haryana,Panipat,2022-12-07,2022,12,8.5272851475,NRSC VIC MODEL
Haryana,Panipat,2022-12-11,2022,12,8.4027352172,NRSC VIC MODEL
Haryana,Panipat,2022-12-14,2022,12,8.3224941714,NRSC VIC MODEL
Haryana,Panipat,2022-12-21,2022,12,8.1792534054,NRSC VIC MODEL
Haryana,Panipat,2022-12-23,2022,12,8.1383114818,NRSC VIC MODEL
Haryana,Panipat,2022-12-27,2022,12,8.0774184525,NRSC VIC MODEL
Haryana,Rewari,2022-12-06,2022,12,5.1781782725,NRSC VIC MODEL
Haryana,Rewari,2022-12-12,2022,12,5.0165851221,NRSC VIC MODEL
Haryana,Rewari,2022-12-25,2022,12,4.7611267746,NRSC VIC MODEL
Haryana,Rewari,2022-12-30,2022,12,4.6710430035,NRSC VIC MODEL
Haryana,Rohtak,2022-12-01,2022,12,8.787781388,NRSC VIC MODEL
Haryana,Rohtak,2022-12-04,2022,12,8.6840837771,NRSC VIC MODEL
Haryana,Rohtak,2022-12-12,2022,12,8.4489220755,NRSC VIC MODEL
Haryana,Rohtak,2022-12-13,2022,12,8.4255590683,NRSC VIC MODEL
Haryana,Rohtak,2022-12-18,2022,12,8.314393171,NRSC VIC MODEL
Haryana,Rohtak,2022-12-19,2022,12,8.294081803,NRSC VIC MODEL
Haryana,Rohtak,2022-12-23,2022,12,8.2201179202,NRSC VIC MODEL
Haryana,Rohtak,2022-12-26,2022,12,8.1801134895,NRSC VIC MODEL
Haryana,Rohtak,2022-12-27,2022,12,8.1563382635,NRSC VIC MODEL
Haryana,Sirsa,2022-12-10,2022,12,6.9932362559,NRSC VIC MODEL
Haryana,Sirsa,2022-12-13,2022,12,6.9171941993,NRSC VIC MODEL
Haryana,Sirsa,2022-12-14,2022,12,6.8942597466,NRSC VIC MODEL
Haryana,Sirsa,2022-12-30,2022,12,6.7022416992,NRSC VIC MODEL
Haryana,Sonipat,2022-12-12,2022,12,9.1723319498,NRSC VIC MODEL
Haryana,Sonipat,2022-12-23,2022,12,8.9060480216,NRSC VIC MODEL
Haryana,Yamunanagar,2022-12-13,2022,12,9.3443847276,NRSC VIC MODEL
Haryana,Yamunanagar,2022-12-19,2022,12,9.1675237223,NRSC VIC MODEL
Haryana,Yamunanagar,2022-12-24,2022,12,9.053110609,NRSC VIC MODEL
Haryana,Yamunanagar,2022-12-25,2022,12,9.0377927308,NRSC VIC MODEL
Haryana,Ambala,2021-10-11,2021,10,13.2373269,NRSC VIC MODEL
Haryana,Bhiwani,2021-10-06,2021,10,16.468653,NRSC VIC MODEL
Haryana,Charki Dadri,2021-10-02,2021,10,13.2810898,NRSC VIC MODEL
Haryana,Charki Dadri,2021-10-03,2021,10,12.8615419,NRSC VIC MODEL
Haryana,Charki Dadri,2021-10-07,2021,10,13.6845375,NRSC VIC MODEL
Haryana,Charki Dadri,2021-10-13,2021,10,10.5361453,NRSC VIC MODEL
Haryana,Faridabad,2021-10-10,2021,10,10.2611823,NRSC VIC MODEL
Haryana,Faridabad,2021-10-14,2021,10,9.1261537,NRSC VIC MODEL
Haryana,Fatehabad,2021-10-04,2021,10,17.222531,NRSC VIC MODEL
Haryana,Fatehabad,2021-10-06,2021,10,17.7960183,NRSC VIC MODEL
Haryana,Fatehabad,2021-10-08,2021,10,16.662672,NRSC VIC MODEL
Haryana,Fatehabad,2021-10-14,2021,10,14.2654805,NRSC VIC MODEL
Haryana,Gurugram,2021-10-01,2021,10,13.7133246,NRSC VIC MODEL
Haryana,Gurugram,2021-10-04,2021,10,12.3310886,NRSC VIC MODEL
Haryana,Gurugram,2021-10-13,2021,10,11.2390364,NRSC VIC MODEL
Haryana,Hisar,2021-10-01,2021,10,17.8826724,NRSC VIC MODEL
Haryana,Hisar,2021-10-02,2021,10,18.3135581,NRSC VIC MODEL
Haryana,Hisar,2021-10-05,2021,10,17.9088313,NRSC VIC MODEL
Haryana,Jhajjar,2021-10-06,2021,10,14.4003267,NRSC VIC MODEL
Haryana,Jhajjar,2021-10-08,2021,10,13.53542,NRSC VIC MODEL
Haryana,Jhajjar,2021-10-12,2021,10,12.0304316,NRSC VIC MODEL
Haryana,Jind,2021-10-09,2021,10,15.2334248,NRSC VIC MODEL
Haryana,Kaithal,2021-10-03,2021,10,18.0981761,NRSC VIC MODEL
Haryana,Kaithal,2021-10-04,2021,10,17.668317,NRSC VIC MODEL
Haryana,Kaithal,2021-10-07,2021,10,19.2563641,NRSC VIC MODEL
Haryana,Kaithal,2021-10-08,2021,10,18.6116938,NRSC VIC MODEL
Haryana,Karnal,2021-10-02,2021,10,17.7572785,NRSC VIC MODEL
Haryana,Karnal,2021-10-11,2021,10,16.7284724,NRSC VIC MODEL
Haryana,Kurukshetra,2021-10-01,2021,10,17.4818664,NRSC VIC MODEL
Haryana,Mahendragarh,2021-10-01,2021,10,16.6382355,NRSC VIC MODEL
Haryana,Mahendragarh,2021-10-02,2021,10,16.0780462,NRSC VIC MODEL
Haryana,Mahendragarh,2021-10-04,2021,10,15.8221001,NRSC VIC MODEL
Haryana,Mahendragarh,2021-10-14,2021,10,10.8737263,NRSC VIC MODEL
Haryana,Nuh,2021-10-01,2021,10,18.5979858,NRSC VIC MODEL
Haryana,Nuh,2021-10-02,2021,10,17.3384427,NRSC VIC MODEL
Haryana,Nuh,2021-10-09,2021,10,15.783019,NRSC VIC MODEL
Haryana,Nuh,2021-10-11,2021,10,14.7296774,NRSC VIC MODEL
Haryana,Palwal,2021-10-10,2021,10,13.5178493,NRSC VIC MODEL
Haryana,Panchkula,2021-10-05,2021,10,15.4626611,NRSC VIC MODEL
Haryana,Panchkula,2021-10-09,2021,10,13.4639002,NRSC VIC MODEL
Haryana,Panipat,2021-10-02,2021,10,17.6314589,NRSC VIC MODEL
Haryana,Panipat,2021-10-11,2021,10,14.3373491,NRSC VIC MODEL
Haryana,Panipat,2021-10-13,2021,10,13.6007196,NRSC VIC MODEL
Haryana,Rewari,2021-10-08,2021,10,11.471191,NRSC VIC MODEL
Haryana,Rewari,2021-10-12,2021,10,9.3132376,NRSC VIC MODEL
Haryana,Rohtak,2021-10-03,2021,10,15.6794239,NRSC VIC MODEL
Haryana,Rohtak,2021-10-04,2021,10,15.2350071,NRSC VIC MODEL
Haryana,Rohtak,2021-10-10,2021,10,14.0530271,NRSC VIC MODEL
Haryana,Sirsa,2021-10-03,2021,10,14.0518476,NRSC VIC MODEL
Haryana,Sirsa,2021-10-05,2021,10,16.0282945,NRSC VIC MODEL
Haryana,Sirsa,2021-10-08,2021,10,15.3549927,NRSC VIC MODEL
Haryana,Sirsa,2021-10-09,2021,10,14.8337039,NRSC VIC MODEL
Haryana,Sonipat,2021-10-09,2021,10,15.7366488,NRSC VIC MODEL
Haryana,Sonipat,2021-10-10,2021,10,15.2910488,NRSC VIC MODEL
Haryana,Sonipat,2021-10-11,2021,10,14.8610841,NRSC VIC MODEL
Haryana,Sonipat,2021-10-14,2021,10,13.7384078,NRSC VIC MODEL
Haryana,Yamunanagar,2021-10-01,2021,10,24.7498639,NRSC VIC MODEL
Haryana,Yamunanagar,2021-10-04,2021,10,21.1484423,NRSC VIC MODEL
Haryana,Ambala,2020-07-04,2020,07,15.6919361,NRSC VIC MODEL
Haryana,Ambala,2020-07-06,2020,07,16.1035393,NRSC VIC MODEL
Haryana,Ambala,2020-07-08,2020,07,17.7629756,NRSC VIC MODEL
Haryana,Ambala,2020-07-16,2020,07,16.0791031,NRSC VIC MODEL
Haryana,Ambala,2020-07-25,2020,07,14.6868331,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-04,2020,07,11.9490127,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-05,2020,07,11.4588433,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-06,2020,07,10.9612075,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-08,2020,07,22.3873595,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-09,2020,07,18.7691751,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-12,2020,07,18.1736694,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-17,2020,07,14.4465675,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-19,2020,07,24.1717047,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-27,2020,07,16.0445891,NRSC VIC MODEL
Haryana,Bhiwani,2020-07-31,2020,07,16.6078534,NRSC VIC MODEL
Haryana,Charki Dadri,2020-07-01,2020,07,7.2045185,NRSC VIC MODEL
Haryana,Charki Dadri,2020-07-03,2020,07,7.1116894,NRSC VIC MODEL
Haryana,Charki Dadri,2020-07-07,2020,07,8.6076769,NRSC VIC MODEL
Haryana,Charki Dadri,2020-07-15,2020,07,12.5149434,NRSC VIC MODEL
Haryana,Charki Dadri,2020-07-18,2020,07,12.7545525,NRSC VIC MODEL
Haryana,Charki Dadri,2020-07-19,2020,07,18.982358,NRSC VIC MODEL
Haryana,Charki Dadri,2020-07-26,2020,07,12.0804967,NRSC VIC MODEL
Haryana,Faridabad,2020-07-01,2020,07,13.1488326,NRSC VIC MODEL
Haryana,Faridabad,2020-07-04,2020,07,20.4363051,NRSC VIC MODEL
Haryana,Faridabad,2020-07-05,2020,07,18.3103044,NRSC VIC MODEL
Haryana,Faridabad,2020-07-07,2020,07,16.6457116,NRSC VIC MODEL
Haryana,Faridabad,2020-07-19,2020,07,23.7378077,NRSC VIC MODEL
Haryana,Faridabad,2020-07-24,2020,07,18.4880925,NRSC VIC MODEL
Haryana,Faridabad,2020-07-25,2020,07,17.667719,NRSC VIC MODEL
Haryana,Faridabad,2020-07-28,2020,07,19.3742787,NRSC VIC MODEL
Haryana,Fatehabad,2020-07-08,2020,07,19.3974963,NRSC VIC MODEL
Haryana,Fatehabad,2020-07-09,2020,07,18.2208617,NRSC VIC MODEL
Haryana,Fatehabad,2020-07-11,2020,07,17.0550703,NRSC VIC MODEL
Haryana,Fatehabad,2020-07-15,2020,07,18.3730501,NRSC VIC MODEL
Haryana,Fatehabad,2020-07-17,2020,07,17.369417,NRSC VIC MODEL
Haryana,Fatehabad,2020-07-22,2020,07,19.7342079,NRSC VIC MODEL
Haryana,Fatehabad,2020-07-30,2020,07,17.7497565,NRSC VIC MODEL
Haryana,Fatehabad,2020-07-31,2020,07,17.072069,NRSC VIC MODEL
Haryana,Gurugram,2020-07-01,2020,07,14.7002969,NRSC VIC MODEL
Haryana,Gurugram,2020-07-08,2020,07,24.6580324,NRSC VIC MODEL
Haryana,Gurugram,2020-07-09,2020,07,21.2348255,NRSC VIC MODEL
Haryana,Gurugram,2020-07-14,2020,07,16.9485848,NRSC VIC MODEL
Haryana,Gurugram,2020-07-25,2020,07,17.7802692,NRSC VIC MODEL
Haryana,Gurugram,2020-07-28,2020,07,17.2687851,NRSC VIC MODEL
Haryana,Gurugram,2020-07-31,2020,07,20.6046549,NRSC VIC MODEL
Haryana,Gurugram,2020-07-30,2020,07,19.6262328,NRSC VIC MODEL
Haryana,Hisar,2020-07-03,2020,07,11.5928888,NRSC VIC MODEL
Haryana,Hisar,2020-07-07,2020,07,13.1852322,NRSC VIC MODEL
Haryana,Hisar,2020-07-22,2020,07,20.9354595,NRSC VIC MODEL
Haryana,Hisar,2020-07-26,2020,07,17.5866418,NRSC VIC MODEL
Haryana,Hisar,2020-07-27,2020,07,17.657356,NRSC VIC MODEL
Haryana,Hisar,2020-07-30,2020,07,17.4856942,NRSC VIC MODEL
Haryana,Jhajjar,2020-07-20,2020,07,20.2953941,NRSC VIC MODEL
Haryana,Jhajjar,2020-07-28,2020,07,16.6443668,NRSC VIC MODEL
Haryana,Jind,2020-07-08,2020,07,19.2298273,NRSC VIC MODEL
Haryana,Jind,2020-07-18,2020,07,24.2383572,NRSC VIC MODEL
Haryana,Jind,2020-07-22,2020,07,19.0669646,NRSC VIC MODEL
Haryana,Jind,2020-07-24,2020,07,17.6476219,NRSC VIC MODEL
Haryana,Jind,2020-07-31,2020,07,17.8406338,NRSC VIC MODEL
Haryana,Kaithal,2020-07-01,2020,07,14.6773297,NRSC VIC MODEL
Haryana,Kaithal,2020-07-10,2020,07,23.6830139,NRSC VIC MODEL
Haryana,Kaithal,2020-07-12,2020,07,21.3359818,NRSC VIC MODEL
Haryana,Kaithal,2020-07-22,2020,07,18.7442101,NRSC VIC MODEL
Haryana,Karnal,2020-07-02,2020,07,11.0019137,NRSC VIC MODEL
Haryana,Karnal,2020-07-07,2020,07,14.7993831,NRSC VIC MODEL
Haryana,Karnal,2020-07-09,2020,07,15.0859722,NRSC VIC MODEL
Haryana,Karnal,2020-07-10,2020,07,24.1946818,NRSC VIC MODEL
Haryana,Karnal,2020-07-11,2020,07,23.8982471,NRSC VIC MODEL
Haryana,Karnal,2020-07-12,2020,07,20.877481,NRSC VIC MODEL
Haryana,Karnal,2020-07-18,2020,07,22.2023612,NRSC VIC MODEL
Haryana,Karnal,2020-07-19,2020,07,21.3097831,NRSC VIC MODEL
Haryana,Karnal,2020-07-21,2020,07,19.6405687,NRSC VIC MODEL
Haryana,Karnal,2020-07-23,2020,07,17.7994276,NRSC VIC MODEL
Haryana,Karnal,2020-07-25,2020,07,16.3896536,NRSC VIC MODEL
Haryana,Karnal,2020-07-30,2020,07,18.8700882,NRSC VIC MODEL
Haryana,Kurukshetra,2020-07-05,2020,07,17.1137877,NRSC VIC MODEL
Haryana,Kurukshetra,2020-07-09,2020,07,17.0848231,NRSC VIC MODEL
Haryana,Kurukshetra,2020-07-10,2020,07,22.9177222,NRSC VIC MODEL
Haryana,Kurukshetra,2020-07-28,2020,07,13.9620819,NRSC VIC MODEL
Haryana,Kurukshetra,2020-07-29,2020,07,15.2937909,NRSC VIC MODEL
Haryana,Mahendragarh,2020-07-02,2020,07,12.9632956,NRSC VIC MODEL
Haryana,Mahendragarh,2020-07-03,2020,07,14.2287231,NRSC VIC MODEL
Haryana,Mahendragarh,2020-07-04,2020,07,14.1419533,NRSC VIC MODEL
Haryana,Mahendragarh,2020-07-15,2020,07,14.2909362,NRSC VIC MODEL
Haryana,Mahendragarh,2020-07-16,2020,07,13.7516123,NRSC VIC MODEL
Haryana,Mahendragarh,2020-07-22,2020,07,14.7065332,NRSC VIC MODEL
Haryana,Mahendragarh,2020-07-31,2020,07,16.5844516,NRSC VIC MODEL
Haryana,Nuh,2020-07-12,2020,07,17.3811627,NRSC VIC MODEL
Haryana,Nuh,2020-07-14,2020,07,16.6688708,NRSC VIC MODEL
